0.249,0.680
0.786,0.316
0.269,0.796
0.410,0.609
0.850,0.441
0.568,0.753
0.577,0.730
0.327,0.895
0.558,0.784
0.388,0.503
0.385,0.871
0.609,0.703
0.645,0.533
0.440,0.270
0.432,0.886
0.816,0.720
0.581,0.686
0.263,0.795
0.426,0.313
0.206,0.606
0.228,0.612
0.511,0.839
0.368,0.616
0.713,0.194
0.546,0.773
0.210,0.649
0.457,0.351
0.346,0.816
0.598,0.578
0.452,0.225
0.824,0.414
0.795,0.754
0.711,0.228
0.591,0.667
0.695,0.210
0.817,0.657
0.403,0.504
0.283,0.813
0.597,0.269
0.568,0.259
0.840,0.421
0.623,0.611
0.404,0.615
0.374,0.517
0.256,0.787
0.599,0.752
0.600,0.703
0.388,0.636
0.371,0.597
0.229,0.579
0.449,0.318
0.370,0.530
0.405,0.515
0.403,0.225
0.691,0.245
0.602,0.710
0.561,0.743
0.593,0.709
0.261,0.780
0.560,0.767
0.608,0.683
0.382,0.506
0.232,0.786
0.787,0.274
0.470,0.820
0.482,0.186
0.601,0.561
0.440,0.885
0.340,0.897
0.378,0.508
0.609,0.708
0.365,0.430
0.350,0.448
0.617,0.551
0.807,0.387
0.387,0.527
0.447,0.369
0.561,0.766
0.265,0.766
0.592,0.719
0.525,0.800
0.234,0.559
0.622,0.602
0.398,0.498
0.541,0.766
0.482,0.257
0.571,0.777
0.847,0.470
0.376,0.562
0.471,0.811
0.700,0.218
0.267,0.861
0.735,0.285
0.633,0.590
0.824,0.337
0.525,0.735
0.829,0.648
0.386,0.608
0.409,0.441
0.384,0.487
0.592,0.679
0.839,0.429
0.240,0.699
0.786,0.339
0.376,0.604
0.206,0.577
0.773,0.287
0.346,0.871
0.269,0.804
0.604,0.622
0.559,0.844
0.223,0.594
0.275,0.771
0.555,0.220
0.418,0.863
0.607,0.813
0.220,0.628
0.607,0.647
0.400,0.421
0.223,0.683
0.311,0.900
0.800,0.699
0.823,0.603
0.204,0.551
0.599,0.514
0.426,0.846
0.223,0.560
0.257,0.795
0.492,0.337
0.667,0.215
0.855,0.484
0.847,0.635
0.539,0.820
0.522,0.268
0.235,0.750
0.416,0.342
0.824,0.561
0.783,0.264
0.339,0.877
0.359,0.622
0.628,0.638
0.556,0.827
0.589,0.589
0.354,0.841
0.601,0.636
0.623,0.571
0.331,0.885
0.488,0.263
0.261,0.784
0.495,0.840
0.282,0.848
0.363,0.560
0.245,0.760
0.571,0.741
0.817,0.721
0.741,0.269
0.538,0.781
0.288,0.838
0.219,0.709
0.775,0.388
0.601,0.652
0.381,0.675
0.271,0.801
0.852,0.706
0.298,0.818
0.386,0.530
0.346,0.523
0.376,0.554
0.518,0.807
0.602,0.566
0.298,0.857
0.584,0.744
0.588,0.728
0.227,0.636
0.448,0.256
0.316,0.874
0.620,0.623
0.244,0.702
0.596,0.691
0.449,0.264
0.396,0.484
0.482,0.875
0.817,0.651
0.587,0.572
0.394,0.557
0.840,0.593
0.528,0.810
0.277,0.789
0.828,0.728
0.461,0.342
0.821,0.340
0.427,0.311
0.231,0.607
0.278,0.822
0.836,0.626
0.609,0.554
0.591,0.594
0.367,0.585
0.482,0.843
0.595,0.597
0.417,0.839
0.815,0.437
0.389,0.394
0.207,0.534
0.363,0.536
0.454,0.381
0.538,0.287
0.405,0.524
0.370,0.861
0.844,0.598
0.233,0.659
0.819,0.340
0.608,0.681
0.809,0.362
0.596,0.689
0.718,0.187
0.340,0.845
0.591,0.744
0.568,0.763
0.819,0.527
0.619,0.576
0.378,0.522
0.844,0.690
0.216,0.578
0.275,0.810
0.379,0.620
0.709,0.242
0.239,0.739
0.415,0.824
0.370,0.504
0.823,0.597
0.509,0.841
0.826,0.355
0.244,0.798
0.820,0.463
0.256,0.746
0.382,0.595
0.515,0.260
0.375,0.832
0.527,0.822
0.746,0.269
0.845,0.462
0.395,0.412
0.415,0.262
0.454,0.242
0.227,0.676
0.488,0.292
0.600,0.605
0.401,0.402
0.509,0.871
0.450,0.867
0.465,0.342
0.648,0.232
0.389,0.855
0.237,0.730
0.608,0.632
0.381,0.857
0.827,0.393
0.840,0.672
0.727,0.222
0.846,0.603
0.404,0.561
0.289,0.867
0.394,0.868
0.355,0.828
0.214,0.748
0.423,0.427
0.453,0.376
0.227,0.536
0.777,0.351
0.831,0.706
0.342,0.519
0.262,0.789
0.546,0.776
0.258,0.690
0.375,0.488
0.310,0.871
0.280,0.860
0.341,0.859
0.831,0.582
0.702,0.274
0.617,0.612
0.242,0.689
0.433,0.445
0.838,0.692
0.598,0.539
0.422,0.860
0.597,0.724
0.622,0.269
0.530,0.774
0.393,0.530
0.437,0.349
0.199,0.582
0.836,0.518
0.709,0.234
0.810,0.372
0.483,0.306
0.851,0.402
0.380,0.556
0.810,0.328
0.276,0.838
0.603,0.723
0.648,0.529
0.381,0.546
0.684,0.226
0.834,0.694
0.261,0.816
0.262,0.804
0.515,0.803
0.412,0.879
0.825,0.696
0.329,0.869
0.498,0.834
0.236,0.610
0.420,0.868
0.253,0.795
0.617,0.213
0.731,0.249
0.454,0.338
0.376,0.657
0.228,0.620
0.432,0.256
0.392,0.873
0.836,0.422
0.579,0.648
0.816,0.400
0.351,0.862
0.801,0.337
0.412,0.488
0.553,0.757
0.832,0.398
0.597,0.592
0.435,0.892
0.813,0.393
0.252,0.623
0.400,0.854
0.400,0.555
0.826,0.579
0.231,0.771
0.249,0.704
0.391,0.635
0.611,0.574
0.270,0.817
0.200,0.665
0.243,0.627
0.671,0.277
0.658,0.218
0.233,0.548
0.565,0.691
0.604,0.604
0.403,0.300
0.255,0.801
0.860,0.700
0.789,0.226
0.623,0.611
0.505,0.844
0.839,0.591
0.275,0.781
0.834,0.543
0.382,0.538
0.824,0.325
0.790,0.308
0.845,0.473
0.391,0.860
0.630,0.592
0.233,0.612
0.371,0.576
0.833,0.662
0.647,0.195
0.382,0.586
0.399,0.378
0.619,0.630
0.696,0.232
0.830,0.652
0.391,0.464
0.204,0.661
0.598,0.577
0.256,0.790
0.842,0.484
0.419,0.623
0.835,0.511
0.797,0.356
0.370,0.587
0.275,0.799
0.543,0.813
0.228,0.586
0.253,0.726
0.475,0.304
0.345,0.572
0.431,0.358
0.420,0.386
0.419,0.881
0.576,0.767
0.773,0.306
0.514,0.281
0.330,0.854
0.763,0.196
0.817,0.368
0.379,0.615
0.226,0.561
0.810,0.422
0.798,0.330
0.374,0.877
0.637,0.612
0.403,0.354
0.760,0.279
0.239,0.732
0.833,0.525
0.823,0.628
0.431,0.905
0.846,0.453
0.813,0.445
0.317,0.852
0.363,0.440
0.238,0.689
0.439,0.852
0.257,0.834
0.833,0.499
0.526,0.201
0.387,0.535
0.361,0.877
0.374,0.669
0.433,0.479
0.612,0.690
0.241,0.567
0.378,0.409
0.218,0.663
0.388,0.588
0.816,0.683
0.231,0.591
0.215,0.650
0.320,0.869
0.589,0.586
0.265,0.792
0.385,0.877
0.826,0.690
0.233,0.576
0.818,0.719
0.798,0.289
0.496,0.846
0.251,0.776
0.586,0.598
0.228,0.689
0.607,0.231
0.378,0.637
0.611,0.629
0.806,0.291
0.269,0.800
0.824,0.642
0.604,0.520
0.835,0.665
0.318,0.867
0.304,0.861
0.553,0.865
0.574,0.541
0.371,0.498
0.826,0.708
0.852,0.536
0.554,0.776
0.771,0.270
0.626,0.582
0.357,0.880
0.605,0.590
0.597,0.676
0.618,0.668
0.565,0.731
0.455,0.283
0.484,0.266
0.823,0.709
0.801,0.336
0.464,0.860
0.855,0.654
0.803,0.670
0.815,0.675
0.495,0.851
0.388,0.870
0.615,0.618
0.827,0.651
0.480,0.332
0.589,0.690
0.596,0.750
0.225,0.707
0.495,0.306
0.225,0.572
0.725,0.263
0.615,0.236
0.842,0.694
0.635,0.225
0.839,0.437
0.568,0.819
0.402,0.477
0.260,0.766
0.402,0.565
0.826,0.646
0.842,0.494
0.843,0.464
0.244,0.600
0.598,0.553
0.379,0.459
0.577,0.742
0.765,0.298
0.814,0.404
0.376,0.534
0.215,0.580
0.821,0.343
0.614,0.640
0.590,0.709
0.288,0.860
0.252,0.792
0.383,0.504
0.406,0.864
0.245,0.772
0.576,0.753
0.627,0.574
0.279,0.846
0.818,0.627
0.399,0.907
0.234,0.721
0.684,0.216
0.648,0.240
0.612,0.570
0.586,0.712
0.285,0.829
0.635,0.592
0.541,0.775
0.258,0.823
0.767,0.288
0.497,0.311
0.527,0.276
0.587,0.234
0.588,0.694
0.202,0.637
0.391,0.591
0.221,0.566
0.370,0.639
0.564,0.279
0.232,0.733
0.300,0.841
0.819,0.316
0.190,0.546
0.796,0.378
0.522,0.249
0.792,0.702
0.587,0.659
0.655,0.223
0.601,0.605
0.833,0.591
0.822,0.547
0.386,0.448
0.775,0.314
0.569,0.752
0.380,0.886
0.487,0.887
0.526,0.749
0.276,0.820
0.233,0.740
0.825,0.547
0.294,0.842
0.346,0.883
0.424,0.836
0.847,0.673
0.604,0.555
0.391,0.870
0.590,0.704
0.741,0.264
0.453,0.836
0.224,0.574
0.384,0.653
0.636,0.251
0.797,0.337
0.834,0.631
0.806,0.241
0.553,0.755
0.250,0.776
0.464,0.348
0.648,0.189
0.832,0.518
0.232,0.692
0.591,0.676
0.753,0.271
0.572,0.254
0.223,0.608
0.226,0.553
0.515,0.241
0.208,0.613
0.848,0.494
0.370,0.592
0.385,0.886
0.229,0.612
0.402,0.680
0.481,0.344
0.215,0.602
0.611,0.215
0.213,0.651
0.257,0.767
0.553,0.237
0.832,0.636
0.552,0.769
0.595,0.627
0.823,0.555
0.577,0.784
0.220,0.691
0.349,0.545
0.576,0.739
0.835,0.518
0.403,0.612
0.670,0.194
0.397,0.863
0.622,0.540
0.402,0.565
0.622,0.621
0.829,0.494
0.512,0.829
0.401,0.485
0.589,0.784
0.393,0.883
0.569,0.746
0.606,0.656
0.808,0.386
0.224,0.548
0.426,0.882
0.598,0.592
0.412,0.515
0.472,0.892
0.846,0.427
0.350,0.876
0.533,0.795
0.375,0.455
0.797,0.723
0.221,0.659
0.253,0.687
0.610,0.586
0.452,0.282
0.683,0.227
0.595,0.706
0.642,0.260
0.308,0.853
0.536,0.274
0.477,0.855
0.375,0.666
0.502,0.826
0.610,0.597
0.556,0.772
0.224,0.624
0.827,0.514
0.853,0.590
0.397,0.507
0.572,0.258
0.380,0.567
0.369,0.578
0.253,0.809
0.375,0.301
0.433,0.382
0.590,0.762
0.346,0.855
0.401,0.858
0.561,0.866
0.591,0.561
0.587,0.535
0.248,0.796
0.224,0.680
0.263,0.835
0.619,0.625
0.386,0.877
0.853,0.614
0.252,0.608
0.619,0.548
0.568,0.535
0.840,0.457
0.798,0.326
0.826,0.606
0.830,0.511
0.211,0.690
0.760,0.229
0.825,0.516
0.616,0.554
0.723,0.261
0.383,0.574
0.239,0.559
0.516,0.306
0.584,0.679
0.621,0.554
0.400,0.608
0.339,0.841
0.278,0.799
0.639,0.625
0.558,0.794
0.231,0.582
0.519,0.817
0.438,0.204
0.818,0.571
0.250,0.659
0.823,0.405
0.625,0.615
0.392,0.564
0.843,0.601
0.695,0.230
0.433,0.373
0.445,0.219
0.504,0.281
0.428,0.861
0.456,0.850
0.690,0.242
0.407,0.505
0.369,0.850
0.782,0.261
0.269,0.777
0.405,0.416
0.533,0.781
0.820,0.466
0.217,0.565
0.796,0.318
0.210,0.553
0.306,0.840
0.238,0.801
0.236,0.762
0.819,0.629
0.825,0.621
0.223,0.528
0.268,0.786
0.724,0.233
0.322,0.831
0.243,0.702
0.817,0.501
0.563,0.753
0.528,0.798
0.278,0.831
0.652,0.264
0.626,0.671
0.492,0.824
0.323,0.864
0.399,0.330
0.621,0.259
0.598,0.771
0.550,0.266
0.385,0.618
0.827,0.649
0.522,0.849
0.866,0.538
0.512,0.807
0.484,0.875
0.474,0.199
0.639,0.584
0.760,0.263
0.206,0.671
0.549,0.858
0.803,0.302
0.597,0.743
0.290,0.834
0.601,0.564
0.426,0.318
0.792,0.329
0.765,0.263
0.373,0.602
0.446,0.358
0.242,0.758
0.618,0.656
0.215,0.542
0.839,0.749
0.490,0.839
0.839,0.705
0.377,0.879
0.509,0.256
0.753,0.224
0.381,0.298
0.821,0.473
0.380,0.459
0.832,0.624
0.815,0.683
0.453,0.835
0.400,0.611
0.761,0.260
0.284,0.835
0.241,0.770
0.799,0.305
0.397,0.519
0.452,0.354
0.535,0.808
0.199,0.683
0.299,0.841
0.364,0.515
0.277,0.833
0.237,0.717
0.639,0.255
0.394,0.685
0.535,0.809
0.520,0.283
0.269,0.827
0.383,0.495
0.218,0.610
0.498,0.861
0.237,0.764
0.299,0.884
0.375,0.884
0.348,0.857
0.211,0.613
0.255,0.637
0.853,0.650
0.383,0.425
0.223,0.573
0.232,0.534
0.381,0.650
0.725,0.240
0.224,0.640
0.755,0.282
0.497,0.828
0.582,0.731
0.365,0.850
0.446,0.385
0.391,0.905
0.563,0.220
0.385,0.613
0.576,0.680
0.364,0.606
0.393,0.556
0.587,0.250
0.690,0.211
0.842,0.437
0.355,0.445
0.506,0.276
0.645,0.287
0.849,0.481
0.584,0.794
0.608,0.591
0.371,0.511
0.459,0.381
0.399,0.608
0.612,0.683
0.459,0.352
0.523,0.794
0.827,0.578
0.558,0.724
0.244,0.761
0.378,0.623
0.432,0.890
0.218,0.600
0.466,0.229
0.422,0.325
0.819,0.433
0.550,0.820
0.294,0.819
0.658,0.240
0.403,0.581
0.267,0.806
0.555,0.239
0.637,0.597
0.764,0.255
0.404,0.348
0.612,0.634
0.567,0.731
0.524,0.799
0.607,0.678
0.248,0.747
0.829,0.674
0.373,0.347
0.812,0.659
0.425,0.848
0.596,0.729
0.843,0.484
0.645,0.614
0.238,0.542
0.315,0.809
0.821,0.489
0.369,0.591
0.610,0.585
0.580,0.735
0.303,0.891
0.398,0.565
0.399,0.503
0.305,0.868
0.452,0.249
0.838,0.491
0.783,0.231
0.310,0.835
0.238,0.719
0.399,0.576
0.219,0.696
0.357,0.851
0.834,0.313
0.831,0.317
0.641,0.230
0.843,0.709
0.375,0.568
0.208,0.641
0.559,0.851
0.529,0.780
0.595,0.188
0.554,0.794
0.239,0.764
0.607,0.564
0.241,0.789
0.390,0.550
0.433,0.853
0.797,0.325
0.560,0.759
0.369,0.870
0.809,0.470
0.634,0.590
0.361,0.436
0.613,0.712
0.203,0.634
0.453,0.894
0.813,0.386
0.557,0.732
0.388,0.857
0.477,0.860
0.814,0.466
0.337,0.878
0.334,0.846
0.219,0.673
0.817,0.461
0.369,0.560
0.571,0.739
0.589,0.253
0.822,0.697
0.491,0.274
0.455,0.207
0.233,0.722
0.227,0.661
0.790,0.231
0.577,0.271
0.746,0.240
0.568,0.678
0.580,0.739
0.564,0.833
0.553,0.776
0.605,0.563
0.617,0.629
0.226,0.766
0.399,0.829
0.546,0.688
0.449,0.300
0.540,0.806
0.443,0.350
0.759,0.281
0.257,0.651
0.239,0.774
0.345,0.847
0.625,0.556
0.829,0.672
0.214,0.727
0.812,0.647
0.385,0.616
0.790,0.347
0.230,0.587
0.374,0.650
0.492,0.265
0.357,0.893
0.633,0.613
0.407,0.334
0.203,0.562
0.401,0.419
0.288,0.851
0.616,0.575
0.406,0.415
0.256,0.801
0.859,0.663
0.552,0.215
0.517,0.875
0.226,0.634
0.214,0.605
0.458,0.864
0.227,0.615
0.804,0.631
0.579,0.283
0.841,0.419
0.591,0.550
0.529,0.201
0.842,0.672
0.762,0.305
0.813,0.456
0.611,0.223
0.608,0.654
0.645,0.254
0.377,0.582
0.766,0.270
0.295,0.822
0.239,0.644
0.507,0.852
0.409,0.557
0.410,0.888
0.199,0.552
0.561,0.224
0.826,0.558
0.383,0.586
0.298,0.817
0.374,0.471
0.809,0.311
0.833,0.643
0.714,0.232
0.594,0.686
0.553,0.794
0.221,0.657
0.494,0.832
0.842,0.403
0.405,0.536
0.406,0.877
0.382,0.279
0.793,0.306
0.533,0.832
0.710,0.259
0.524,0.251
0.236,0.637
0.396,0.482
0.626,0.645
0.587,0.740
0.242,0.775
0.366,0.901
0.770,0.257
0.855,0.442
0.234,0.783
0.209,0.645
0.574,0.743
0.598,0.552
0.232,0.770
0.847,0.671
0.222,0.710
0.837,0.463
0.434,0.855
0.291,0.859
0.820,0.321
0.218,0.561
0.244,0.710
0.433,0.879
0.425,0.861
0.623,0.574
0.847,0.500
0.541,0.794
0.708,0.238
0.696,0.208
0.436,0.332
0.753,0.258
0.572,0.789
0.567,0.754
0.776,0.257
0.373,0.580
0.398,0.566
0.420,0.398
0.822,0.362
0.629,0.282
0.315,0.858
0.727,0.263
0.738,0.235
0.358,0.466
0.605,0.608
0.477,0.844
0.216,0.525
0.601,0.677
0.422,0.667
0.397,0.404
0.390,0.476
0.584,0.793
0.368,0.904
0.831,0.457
0.317,0.839
0.819,0.570
0.393,0.512
0.363,0.546
0.214,0.698
0.816,0.404
0.401,0.881
0.454,0.852
0.289,0.831
0.374,0.613
0.277,0.837
0.383,0.640
0.374,0.591
0.256,0.787
0.247,0.777
0.592,0.549
0.473,0.274
0.483,0.317
0.393,0.593
0.608,0.609
0.665,0.221
0.638,0.596
0.417,0.413
0.282,0.806
0.358,0.543
0.219,0.551
0.384,0.409
0.607,0.562
0.794,0.249
0.809,0.220
0.586,0.730
0.647,0.226
0.561,0.221
0.824,0.648
0.404,0.641
0.623,0.233
0.843,0.441
0.421,0.613
0.348,0.870
0.267,0.820
0.503,0.843
0.840,0.547
0.385,0.401
0.421,0.349
0.784,0.310
0.369,0.510
0.339,0.882
0.582,0.270
0.615,0.786
0.811,0.663
0.755,0.264
0.618,0.569
0.586,0.827
0.819,0.613
0.823,0.338
0.588,0.722
0.830,0.655
0.732,0.239
0.834,0.536
0.391,0.879
0.385,0.491
0.374,0.918
0.426,0.872
0.542,0.866
0.388,0.503
0.567,0.273
0.237,0.763
0.781,0.279
0.837,0.700
0.246,0.611
0.812,0.394
0.826,0.439
0.240,0.731
0.711,0.202
0.432,0.337
0.849,0.414
0.349,0.662
0.814,0.386
0.501,0.191
0.609,0.747
0.586,0.792
0.775,0.266
0.382,0.535
0.388,0.444
0.501,0.314
0.611,0.665
0.218,0.630
0.408,0.390
0.481,0.866
0.787,0.287
0.209,0.629
0.593,0.808
0.402,0.612
0.326,0.833
0.840,0.710
0.661,0.261
0.255,0.785
0.521,0.848
0.401,0.843
0.610,0.559
0.451,0.858
0.438,0.880
0.206,0.568
0.294,0.860
0.286,0.824
0.226,0.665
0.290,0.858
0.387,0.575
0.390,0.563
0.577,0.771
0.692,0.187
0.294,0.809
0.839,0.665
0.818,0.365
0.270,0.804
0.430,0.427
0.408,0.874
0.785,0.295
0.759,0.276
0.206,0.682
0.557,0.842
0.365,0.388
0.209,0.734
0.826,0.663
0.408,0.313
0.289,0.809
0.245,0.822
0.473,0.835
0.799,0.280
0.591,0.520
0.518,0.818
0.812,0.259
0.557,0.808
0.834,0.686
0.631,0.597
0.404,0.868
0.583,0.672
0.428,0.264
0.544,0.801
0.359,0.635
0.227,0.545
0.552,0.768
0.575,0.726
0.690,0.231
0.825,0.366
0.516,0.264
0.727,0.239
0.697,0.233
0.576,0.246
0.821,0.703
0.452,0.830
0.375,0.568
0.623,0.207
0.328,0.854
0.510,0.840
0.814,0.354
0.686,0.217
0.362,0.517
0.306,0.792
0.404,0.326
0.233,0.701
0.209,0.713
0.640,0.586
0.464,0.307
0.396,0.462
0.211,0.545
0.377,0.529
0.263,0.832
0.262,0.797
0.364,0.473
0.419,0.318
0.250,0.738
0.575,0.639
0.323,0.873
0.424,0.881
0.223,0.585
0.651,0.585
0.671,0.217
0.594,0.625
0.351,0.597
0.559,0.270
0.415,0.404
0.824,0.680
0.551,0.786
0.217,0.744
0.571,0.819
0.593,0.628
0.398,0.623
0.471,0.830
0.360,0.574
0.418,0.545
0.701,0.236
0.238,0.555
0.243,0.724
0.367,0.826
0.467,0.261
0.616,0.209
0.567,0.735
0.787,0.313
0.496,0.853
0.223,0.552
0.299,0.863
0.215,0.538
0.748,0.254
0.629,0.605
0.813,0.351
0.414,0.543
0.507,0.850
0.379,0.857
0.401,0.872
0.799,0.298
0.619,0.636
0.420,0.432
0.601,0.669
0.685,0.207
0.449,0.366
0.561,0.221
0.236,0.582
0.597,0.560
0.400,0.531
0.786,0.250
0.317,0.842
0.633,0.549
0.570,0.800
0.567,0.761
0.662,0.190
0.592,0.655
0.626,0.673
0.443,0.192
0.549,0.756
0.309,0.880
0.793,0.307
0.620,0.565
0.197,0.669
0.841,0.519
0.589,0.272
0.432,0.383
0.835,0.708
0.392,0.903
0.806,0.293
0.578,0.781
0.533,0.225
0.605,0.638
0.397,0.662
0.236,0.551
0.504,0.810
0.790,0.323
0.747,0.221
0.571,0.257
0.306,0.877
0.617,0.681
0.611,0.659
0.594,0.668
0.611,0.266
0.464,0.349
0.410,0.883
0.606,0.692
0.390,0.580
0.255,0.792
0.823,0.694
0.572,0.754
0.852,0.353
0.597,0.718
0.583,0.822
0.427,0.389
0.412,0.597
0.717,0.211
0.821,0.422
0.530,0.860
0.251,0.805
0.359,0.615
0.407,0.883
0.259,0.773
0.829,0.524
0.603,0.276
0.823,0.551
0.833,0.680
0.612,0.653
0.786,0.373
0.450,0.845
0.857,0.451
0.590,0.567
0.781,0.303
0.367,0.582
0.226,0.590
0.228,0.705
0.598,0.626
0.580,0.584
0.412,0.432
0.398,0.385
0.212,0.746
0.552,0.762
0.759,0.247
0.568,0.597
0.689,0.197
0.355,0.870
0.811,0.238
0.269,0.804
0.375,0.859
0.215,0.680
0.414,0.486
0.603,0.704
0.304,0.805
0.477,0.207
0.579,0.762
0.362,0.316
0.236,0.603
0.404,0.504
0.424,0.855
0.297,0.858
0.425,0.319
0.584,0.713
0.375,0.631
0.509,0.834
0.767,0.224
0.240,0.576
0.553,0.279
0.618,0.589
0.300,0.836
0.237,0.740
0.360,0.836
0.467,0.221
0.831,0.326
0.251,0.738
0.295,0.809
0.246,0.756
0.413,0.452
0.750,0.234
0.224,0.727
0.415,0.405
0.423,0.873
0.263,0.809
0.843,0.673
0.249,0.794
0.824,0.696
0.430,0.266
0.271,0.781
0.554,0.258
0.243,0.840
0.442,0.831
0.382,0.673
0.582,0.787
0.832,0.595
0.248,0.567
0.616,0.632
0.456,0.275
0.334,0.870
0.622,0.625
0.581,0.695
0.287,0.846
0.574,0.691
0.525,0.789
0.620,0.549
0.234,0.575
0.537,0.790
0.774,0.280
0.223,0.581
0.825,0.420
0.559,0.860
0.463,0.868
0.848,0.518
0.245,0.785
0.573,0.744
0.304,0.865
0.338,0.864
0.802,0.358
0.588,0.754
0.363,0.875
0.566,0.230
0.829,0.597
0.215,0.545
0.220,0.562
0.257,0.761
0.403,0.510
0.696,0.204
0.796,0.378
0.371,0.420
0.585,0.674
0.834,0.516
0.384,0.609
0.452,0.373
0.496,0.247
0.630,0.242
0.372,0.506
0.676,0.176
0.717,0.217
0.451,0.862
0.493,0.227
0.607,0.657
0.508,0.792
0.241,0.569
0.248,0.792
0.844,0.691
0.574,0.709
0.518,0.836
0.836,0.414
0.407,0.473
0.245,0.784
0.317,0.822
0.846,0.519
0.605,0.645
0.476,0.320
0.784,0.370
0.575,0.706
0.212,0.560
0.565,0.275
0.491,0.844
0.492,0.838
0.441,0.308
0.549,0.868
0.580,0.240
0.573,0.541
0.598,0.561
0.330,0.871
0.595,0.580
0.827,0.641
0.298,0.816
0.254,0.668
0.542,0.790
0.837,0.670
0.424,0.379
0.251,0.548
0.445,0.880
0.795,0.294
0.702,0.245
0.227,0.796
0.547,0.775
0.539,0.266
0.364,0.886
0.234,0.568
0.860,0.657
0.850,0.487
0.339,0.881
0.328,0.902
0.318,0.872
0.725,0.193
0.824,0.699
0.453,0.890
0.218,0.703
0.801,0.312
0.865,0.504
0.609,0.735
0.821,0.658
0.284,0.786
0.577,0.572
0.853,0.624
0.612,0.708
0.827,0.435
0.838,0.672
0.539,0.781
0.352,0.482
0.602,0.688
0.580,0.681
0.362,0.879
0.244,0.685
0.523,0.230
0.592,0.696
0.589,0.613
0.257,0.801
0.461,0.807
0.372,0.614
0.608,0.518
0.382,0.542
0.379,0.479
0.395,0.522
0.308,0.874
0.491,0.851
0.578,0.840
0.273,0.788
0.533,0.768
0.414,0.667
0.767,0.258
0.295,0.866
0.221,0.552
0.378,0.632
0.240,0.749
0.462,0.861
0.374,0.607
0.592,0.660
0.829,0.646
0.199,0.635
0.832,0.431
0.828,0.648
0.392,0.442
0.597,0.714
0.389,0.503
0.689,0.217
0.394,0.588
0.384,0.855
0.390,0.884
0.782,0.266
0.607,0.699
0.757,0.270
0.431,0.861
0.599,0.575
0.335,0.912
0.801,0.288
0.595,0.705
0.812,0.716
0.327,0.869
0.650,0.194
0.272,0.780
0.244,0.758
0.830,0.688
0.230,0.653
0.223,0.677
0.475,0.870
0.602,0.624
0.600,0.544
0.425,0.269
0.392,0.537
0.825,0.404
0.349,0.836
0.589,0.501
0.263,0.840
0.805,0.325
0.814,0.695
0.235,0.649
0.592,0.617
0.360,0.860
0.600,0.676
0.500,0.271
0.225,0.757
0.353,0.859
0.534,0.247
0.472,0.242
0.576,0.507
0.602,0.617
0.624,0.562
0.865,0.635
0.813,0.657
0.293,0.798
0.575,0.733
0.388,0.881
0.811,0.666
0.838,0.501
0.339,0.849
0.606,0.528
0.591,0.732
0.214,0.517
0.258,0.807
0.530,0.862
0.606,0.555
0.504,0.262
0.590,0.714
0.418,0.661
0.280,0.768
0.787,0.287
0.586,0.263
0.485,0.838
0.443,0.850
0.578,0.655
0.222,0.655
0.426,0.442
0.401,0.622
0.522,0.839
0.837,0.629
0.425,0.886
0.706,0.233
0.220,0.543
0.828,0.414
0.309,0.851
0.613,0.567
0.229,0.649
0.482,0.211
0.482,0.816
0.381,0.496
0.243,0.825
0.572,0.248
0.236,0.594
0.480,0.302
0.416,0.643
0.659,0.227
0.638,0.574
0.435,0.247
0.455,0.878
0.605,0.801
0.449,0.320
0.836,0.546
0.741,0.221
0.231,0.532
0.222,0.615
0.604,0.625
0.221,0.605
0.382,0.528
0.461,0.872
0.376,0.851
0.258,0.696
0.620,0.655
0.551,0.185
0.438,0.342
0.261,0.770
0.370,0.880
0.769,0.226
0.834,0.679
0.406,0.459
0.266,0.802
0.283,0.824
0.407,0.422
0.806,0.372
0.239,0.752
0.389,0.592
0.741,0.226
0.826,0.580
0.784,0.349
0.194,0.595
0.573,0.230
0.329,0.848
0.529,0.760
0.558,0.759
0.238,0.619
0.366,0.572
0.404,0.511
0.751,0.279
0.809,0.362
0.201,0.648
0.449,0.380
0.260,0.808
0.562,0.227
0.827,0.642
0.211,0.603
0.515,0.868
0.450,0.362
0.773,0.282
0.552,0.785
0.463,0.883
0.596,0.589
0.310,0.833
0.520,0.827
0.552,0.856
0.580,0.780
0.742,0.213
0.466,0.868
0.582,0.274
0.558,0.777
0.799,0.341
0.847,0.537
0.727,0.232
0.246,0.728
0.397,0.381
0.721,0.245
0.316,0.868
0.598,0.776
0.370,0.885
0.816,0.682
0.840,0.347
0.397,0.461
0.601,0.515
0.425,0.329
0.855,0.563
0.274,0.826
0.822,0.264
0.582,0.236
0.377,0.829
0.572,0.266
0.607,0.676
0.839,0.567
0.562,0.796
0.785,0.297
0.431,0.296
0.202,0.666
0.239,0.701
0.597,0.683
0.606,0.638
0.411,0.405
0.356,0.852
0.473,0.204
0.838,0.683
0.771,0.255
0.769,0.200
0.454,0.333
0.688,0.184
0.464,0.281
0.353,0.875
0.401,0.528
0.394,0.585
0.606,0.674
0.427,0.865
0.274,0.805
0.804,0.341
0.239,0.683
0.830,0.366
0.775,0.196
0.492,0.287
0.833,0.608
0.361,0.533
0.505,0.860
0.507,0.269
0.602,0.554
0.493,0.292
0.391,0.615
0.318,0.826
0.262,0.810
0.845,0.623
0.797,0.261
0.378,0.616
